dateTime,usUnits,interval,altimeter,appTemp,appTemp1,barometer,batteryStatus1,batteryStatus2,batteryStatus3,batteryStatus4,batteryStatus5,batteryStatus6,batteryStatus7,batteryStatus8,cloudbase,co,co2,consBatteryVoltage,dewpoint,dewpoint1,ET,extraHumid1,extraHumid2,extraHumid3,extraHumid4,extraHumid5,extraHumid6,extraHumid7,extraHumid8,extraTemp1,extraTemp2,extraTemp3,extraTemp4,extraTemp5,extraTemp6,extraTemp7,extraTemp8,forecast,hail,hailBatteryStatus,hailRate,heatindex,heatindex1,heatingTemp,heatingVoltage,humidex,humidex1,inDewpoint,inHumidity,inTemp,inTempBatteryStatus,leafTemp1,leafTemp2,leafWet1,leafWet2,lightning_distance,lightning_disturber_count,lightning_energy,lightning_noise_count,lightning_strike_count,luminosity,maxSolarRad,nh3,no2,noise,o3,outHumidity,outTemp,outTempBatteryStatus,pb,pm10_0,pm1_0,pm2_5,pressure,radiation,rain,rainBatteryStatus,rainRate,referenceVoltage,rxCheckPercent,signal1,signal2,signal3,signal4,signal5,signal6,signal7,signal8,snow,snowBatteryStatus,snowDepth,snowMoisture,snowRate,so2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,soilTemp1,soilTemp2,soilTemp3,soilTemp4,supplyVoltage,txBatteryStatus,UV,uvBatteryStatus,windBatteryStatus,windchill,windDir,windGust,windGustDir,windrun,windSpeed
1667485740,1,1,30.23373104070813,59.47870417831568,NULL,30.231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886.1895457657643,NULL,NULL,1.78,51.30076599863064,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.738,NULL,NULL,NULL,62.5148251125701,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.6,NULL,NULL,NULL,NULL,NULL,30.231,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.6,45,1,45,0.016666666666666666,1
1667485680,1,1,30.23373104070813,59.47870417831568,NULL,30.231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886.1895457657643,NULL,NULL,1.79,51.30076599863064,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.738,NULL,NULL,NULL,62.5148251125701,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.6,NULL,NULL,NULL,NULL,NULL,30.231,NULL,0,NULL,0,NULL,93.95833333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.6,45,2,45,0.016666666666666666,1
1667485620,1,1,30.235731274392833,59.375434270500605,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1969.7965398115662,NULL,NULL,2.45,50.93289522482911,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.690999999999995,NULL,NULL,NULL,62.338473198108204,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73,59.6,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.6,45,3,45,0.016666666666666666,1
1667485560,1,1,30.2327309238671,59.60596740439156,NULL,30.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1887.01034424919,NULL,NULL,1.78,51.39715448530357,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.848000000000006,NULL,NULL,NULL,62.66139225643124,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.7,NULL,NULL,NULL,NULL,NULL,30.23,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.7,45,2,45,0.016666666666666666,1
1667485500,1,1,30.229730573349244,59.47870417831568,NULL,30.227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886.1895457657643,NULL,NULL,1.87,51.30076599863064,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.738,NULL,NULL,NULL,62.5148251125701,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.6,NULL,NULL,NULL,NULL,NULL,30.227,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.6,45,2,45,0.016666666666666666,1
1667485440,1,1,30.23373104070813,58.915435178315676,NULL,30.231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886.1895457657643,NULL,NULL,2.27,51.30076599863064,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.738,NULL,NULL,NULL,62.5148251125701,NULL,49.492116748959276,49,69.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.6,NULL,NULL,NULL,NULL,NULL,30.231,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.6,45,2,45,0.03333333333333333,2
1667485380,1,1,30.2327309238671,58.915435178315676,NULL,30.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886.1895457657643,NULL,NULL,1.78,51.30076599863064,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.738,NULL,NULL,NULL,62.5148251125701,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.6,NULL,NULL,NULL,NULL,NULL,30.23,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.6,45,4,45,0.03333333333333333,2
1667485320,1,1,30.23373104070813,59.35152595922446,NULL,30.231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1885.3689225661246,NULL,NULL,1.79,51.20437674070905,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.628,NULL,NULL,NULL,62.36840743794576,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,59.5,NULL,NULL,NULL,NULL,NULL,30.231,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.5,45,3,67.5,0.016666666666666666,1
1667485260,1,1,30.231730807026942,59.3269690288963,NULL,30.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1801.9999803912076,NULL,NULL,2.28,51.471200086278685,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.565,NULL,NULL,NULL,62.39726715124331,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,59.4,NULL,NULL,NULL,NULL,NULL,30.229,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.4,67.5,3,67.5,0.016666666666666666,1
1667485200,1,1,30.230730690187656,58.63632616356349,NULL,30.228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1801.2153223475443,NULL,NULL,1.88,51.3746525816708,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.455,NULL,NULL,NULL,62.25050772185381,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,59.3,NULL,NULL,NULL,NULL,NULL,30.228,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.3,67.5,3,67.5,0.03333333333333333,2
1667485140,1,1,30.231730807026942,59.508372622747004,NULL,30.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1799.6465099151378,NULL,NULL,1.79,51.181555356373394,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.235,NULL,NULL,NULL,61.95743935457739,NULL,49.492116748959276,49,69.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,59.1,NULL,NULL,NULL,NULL,NULL,30.229,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,59.1,NULL,2,67.5,0,0
1667485080,1,1,30.231730807026942,58.564003390548635,NULL,30.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1797.2945504327338,NULL,NULL,2.31,50.89190397809597,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.904999999999994,NULL,NULL,NULL,61.518956717255996,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.8,NULL,NULL,NULL,NULL,NULL,30.229,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.8,67.5,2,67.5,0.016666666666666666,1
1667485020,1,1,30.231730807026942,58.537144404991814,NULL,30.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1715.1706250646982,NULL,NULL,1.78,51.15324924971533,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.842000000000006,NULL,NULL,NULL,61.543846912347284,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,58.7,NULL,NULL,NULL,NULL,NULL,30.229,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.7,67.5,2,67.5,0.016666666666666666,1
1667484960,1,1,30.2327309238671,58.310358658706406,NULL,30.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1795.7274169110783,NULL,NULL,1.79,50.698799365591256,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.684999999999995,NULL,NULL,NULL,61.22737667955482,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.6,NULL,NULL,NULL,NULL,NULL,30.23,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.6,67.5,2,67.5,0.016666666666666666,1
1667484900,1,1,30.231730807026942,58.18366224635217,NULL,30.229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.9441019960182,NULL,NULL,2.46,50.60224595121752,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.574999999999996,NULL,NULL,NULL,61.08180792575956,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.5,NULL,NULL,NULL,NULL,NULL,30.229,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.5,67.5,2,67.5,0.016666666666666666,1
1667484840,1,1,30.234731157550033,58.05704950491207,NULL,30.232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.1609549807017,NULL,NULL,1.78,50.50569179808491,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.465,NULL,NULL,NULL,60.93638612826612,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.4,NULL,NULL,NULL,NULL,NULL,30.232,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.4,67.5,2,67.5,0.016666666666666666,1
1667484780,1,1,30.234731157550033,58.05704950491207,NULL,30.232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.1609549807017,NULL,NULL,1.79,50.50569179808491,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.465,NULL,NULL,NULL,60.93638612826612,NULL,49.492116748959276,49,69.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.4,NULL,NULL,NULL,NULL,NULL,30.232,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.4,67.5,2,67.5,0.016666666666666666,1
1667484720,1,1,30.234731157550033,57.493780504912074,NULL,30.232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.1609549807017,NULL,NULL,2.63,50.50569179808491,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.465,NULL,NULL,NULL,60.93638612826612,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.4,NULL,NULL,NULL,NULL,NULL,30.232,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.4,90,2,90,0.03333333333333333,2
1667484660,1,1,30.235731274392833,58.62031850491208,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.1609549807017,NULL,NULL,1.78,50.50569179808491,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.465,NULL,NULL,NULL,60.93638612826612,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.4,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.4,NULL,2,90,0,0
1667484600,1,1,30.235731274392833,57.493780504912074,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.1609549807017,NULL,NULL,1.89,50.50569179808491,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.465,NULL,NULL,NULL,60.93638612826612,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.4,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,93.95833333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.4,90,2,90,0.03333333333333333,2
1667484540,1,1,30.234731157550033,58.18366224635217,NULL,30.232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.9441019960182,NULL,NULL,2.63,50.60224595121752,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.574999999999996,NULL,NULL,NULL,61.08180792575956,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.5,NULL,NULL,NULL,NULL,NULL,30.232,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.5,90,2,90,0.016666666666666666,1
1667484480,1,1,30.235731274392833,58.18366224635217,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.9441019960182,NULL,NULL,1.78,50.60224595121752,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.574999999999996,NULL,NULL,NULL,61.08180792575956,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.5,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.5,90,2,90,0.016666666666666666,1
1667484420,1,1,30.235731274392833,57.64744128992365,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1877.9912018868654,NULL,NULL,1.79,50.336838711697794,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.638,NULL,NULL,NULL,61.057305673272786,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,58.6,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,93.95833333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.6,90,2,90,0.03333333333333333,2
1667484360,1,1,30.235731274392833,57.64744128992365,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1877.9912018868654,NULL,NULL,2.56,50.336838711697794,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.638,NULL,NULL,NULL,61.057305673272786,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,58.6,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,81.14583333333333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.6,90,3,90,0.03333333333333333,2
1667484300,1,1,30.235731274392833,57.7470896587064,NULL,30.233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1795.7274169110783,NULL,NULL,1.86,50.698799365591256,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.684999999999995,NULL,NULL,NULL,61.22737667955482,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.6,NULL,NULL,NULL,NULL,NULL,30.233,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.6,90,4,90,0.03333333333333333,2
1667484240,1,1,30.23673139123649,57.620393246352165,NULL,30.234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.9441019960182,NULL,NULL,1.79,50.60224595121752,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.574999999999996,NULL,NULL,NULL,61.08180792575956,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.5,NULL,NULL,NULL,NULL,NULL,30.234,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.5,22.5,3,22.5,0.03333333333333333,2
1667484180,1,1,30.23873162492645,58.05704950491207,NULL,30.236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794.1609549807017,NULL,NULL,2.59,50.50569179808491,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.465,NULL,NULL,NULL,60.93638612826612,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.4,NULL,NULL,NULL,NULL,NULL,30.236,NULL,0,NULL,0,NULL,85.41666666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.4,22.5,2,22.5,0.016666666666666666,1
1667484120,1,1,30.23773150808104,57.930520211388355,NULL,30.235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1793.3779758670598,NULL,NULL,1.78,50.40913690618493,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.355,NULL,NULL,NULL,60.7911108730063,NULL,49.58370187083971,49,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,58.3,NULL,NULL,NULL,NULL,NULL,30.235,NULL,0,NULL,0,NULL,89.6875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,58.3,22.5,2,22.5,0.016666666666666666,1
